sample,wc,vm,fc,ac,c,h,o,n,s,cl,hc,oc,lhv,temperature,residence_time,pressure,heat_rate,fuel_type,devol_yield,fuel_category_Biomass,fuel_category_Coal,fuel_category_Mix,fuel_category_Plastic
sewage_272,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,1.0,1.0,1000,Sewage,47.50610394,1,0,0,0
sewage_273,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,1.0,1.0,1000,Sewage,45.12396694,1,0,0,0
sewage_274,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,2.0,1.0,1000,Sewage,41.77436256,1,0,0,0
sewage_275,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,2.0,1.0,1000,Sewage,46.71437866,1,0,0,0
sewage_276,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,2.0,1.0,1000,Sewage,40.04931314,1,0,0,0
sewage_277,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,5.0,1.0,1000,Sewage,49.7456765,1,0,0,0
sewage_278,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,5.0,1.0,1000,Sewage,48.66482505,1,0,0,0
sewage_279,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,5.0,1.0,1000,Sewage,46.07082631,1,0,0,0
sewage_281,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,1.0,1000,Sewage,50.49216187,1,0,0,0
sewage_282,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,1.0,1000,Sewage,48.09395456,1,0,0,0
sewage_283,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,1.0,1000,Sewage,45.99474721,1,0,0,0
sewage_302,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,10.0,20.0,1000,Sewage,40.96345515,1,0,0,0
sewage_332,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,0.5,1.0,1000,Sewage,48.19318972,1,0,0,0
sewage_333,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,2.0,1.0,1000,Sewage,49.7412901,1,0,0,0
sewage_334,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,2.0,1.0,1000,Sewage,48.74826147,1,0,0,0
swage_10,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,5.0,10.0,1000,Sewage,52.87805297,1,0,0,0
swage_22,3.2,53.7,6.41,36.69,32.4,4.6,17.11,3.9,2.1,1.5,1.703703704,0.396064815,13.943,800,1.0,0.5,1000,Sewage,37.5159086,1,0,0,0
TC_55,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,2.0,1.0,1000,Torr-Coal,43.6076526,0,1,0,0
TC_56,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,2.0,1.0,1000,Torr-Coal,46.68134634,0,1,0,0
TC_57,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,2.0,1.0,1000,Torr-Coal,43.71842371,0,1,0,0
TC_66,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,5.0,1.0,1000,Torr-Coal,46.7350038,0,1,0,0
TC_67,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,5.0,1.0,1000,Torr-Coal,43.67775832,0,1,0,0
TC_68,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,5.0,1.0,1000,Torr-Coal,44.70134875,0,1,0,0
TC_74,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,10,Torr-Coal,47.48102139,0,1,0,0
TC_76,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,50,Torr-Coal,46.90444145,0,1,0,0
TC_77,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,50,Torr-Coal,46.82401944,0,1,0,0
TC_80,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,100,Torr-Coal,46.63494222,0,1,0,0
TC_81,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,100,Torr-Coal,45.77691812,0,1,0,0
TC_82,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,100,Torr-Coal,45.77028886,0,1,0,0
TC_83,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,50,Torr-Coal,45.65853659,0,1,0,0
TC_85,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,1.0,1.0,1000,Torr-Coal,46.37212644,0,1,0,0
TC_86,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,10,Torr-Coal,45.25939177,0,1,0,0
TC_88,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,500,Torr-Coal,46.4559387,0,1,0,0
TC_89,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,500,Torr-Coal,47.00033146,0,1,0,0
TC_97,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,2.0,1.0,1000,Torr-Coal,43.99869537,0,1,0,0
TC_108,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,1000,Torr-Coal,46.80113457,0,1,0,0
TC_111,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,500,Torr-Coal,47.05882353,0,1,0,0
TC_112,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,10,Torr-Coal,44.7719516,0,1,0,0
TC_116,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,5.0,1.0,1000,Torr-Coal,44.31426602,0,1,0,0
TC_120,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,10.0,1.0,10,Torr-Coal,45.89390963,0,1,0,0
TC_163,5.6,46.19,44.5,3.76,68.67,4.17,15.4,2.21,0.15,0.0,0.7,0.2,26.326859,800,0.5,1.0,1000,Torr-Coal,43.67332632,0,1,0,0
TW_175,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,10.0,1.0,1000,Torr-Wood,70.07125891,1,0,0,0
TW_177,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,10.0,1.0,1000,Torr-Wood,69.97915219,1,0,0,0
TW_190,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,10.0,1.0,1000,Torr-Wood,69.92456543,1,0,0,0
TW_202,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,5.0,1.0,1000,Torr-Wood,71.43824027,1,0,0,0
TW_204,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,2.0,1.0,1000,Torr-Wood,70.9915223,1,0,0,0
TW_206,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,1.0,1.0,1000,Torr-Wood,68.81205067,1,0,0,0
TW_212,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,0.5,1.0,1000,Torr-Wood,67.66402307,1,0,0,0
TW_213,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,5.0,1.0,1000,Torr-Wood,69.68308515,1,0,0,0
TW_214,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,5.0,1.0,1000,Torr-Wood,70.20928712,1,0,0,0
TW_216,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,2.0,1.0,1000,Torr-Wood,69.90223464,1,0,0,0
TW_217,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,2.0,1.0,1000,Torr-Wood,67.98711755,1,0,0,0
TW_218,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,2.0,1.0,1000,Torr-Wood,68.992,1,0,0,0
TW_219,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,1.0,1.0,1000,Torr-Wood,70.55988135,1,0,0,0
TW_236,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,2.0,1.0,1000,Torr-Wood,66.72733892,1,0,0,0
TW_237,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,2.0,1.0,1000,Torr-Wood,69.23901393,1,0,0,0
TW_285,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,10.0,1.0,1000,Torr-Wood,70.35546613,1,0,0,0
TW_286,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,10.0,1.0,1000,Torr-Wood,71.0078534,1,0,0,0
TW_291,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,10.0,1.0,1000,Torr-Wood,69.57952468,1,0,0,0
TW_292,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,2.0,1.0,1000,Torr-Wood,66.59966499,1,0,0,0
TW_293,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,2.0,1.0,1000,Torr-Wood,66.26098715,1,0,0,0
TW_294,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,2.0,1.0,1000,Torr-Wood,66.28261606,1,0,0,0
TW_295,4.72,68.66,24.29,7.06,58.16,4.91,27.9,0.32,0.18,1.5,1.0,0.4,19.0,800,2.0,1.0,1000,Torr-Wood,70.3492516,1,0,0,0
wood_14,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,5.0,1000,Wood,86.03636364,1,0,0,0
wood_21,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,10.0,1000,Wood,86.57233612,1,0,0,0
wood_22,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,10.0,1000,Wood,84.82925355,1,0,0,0
wood_23,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,10.0,1000,Wood,86.23934137,1,0,0,0
wood_24,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,10.0,1000,Wood,83.51717617,1,0,0,0
wood_26,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,20.0,1000,Wood,85.58327219,1,0,0,0
wood_27,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,20.0,1000,Wood,85.64618644,1,0,0,0
wood_28,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,20.0,1000,Wood,84.6359584,1,0,0,0
wood_69,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,1.0,1000,Wood,85.59847401,1,0,0,0
wood_69,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,1.0,1.0,1000,Wood,85.59847401,1,0,0,0
wood_129,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,1.5,1.0,1000,Wood,83.46560847,1,0,0,0
wood_132,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,1.5,1.0,1000,Wood,86.64317745,1,0,0,0
wood_78,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,2.0,1.0,1000,Wood,86.88111888,1,0,0,0
wood_81,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,2.0,1.0,1000,Wood,86.47500817,1,0,0,0
wood_82,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,5.0,1.0,1000,Wood,86.53241032,1,0,0,0
wood_84,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,5.0,1.0,1000,Wood,85.46234509,1,0,0,0
wood_87,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,1.0,1000,Wood,86.12132353,1,0,0,0
wd_26,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,1.0,1000,Wood,85.40393754,1,0,0,0
wd_27,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,1.0,1000,Wood,84.20878758,1,0,0,0
wd_28,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,1.0,1000,Wood,86.05817452,1,0,0,0
wod_3,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,1.0,10.0,1000,Wood,86.69562165,1,0,0,0
wod_9,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,1.0,10.0,1000,Wood,86.69562165,1,0,0,0
wod_10,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,5.0,10.0,1000,Wood,85.3063167,1,0,0,0
wod_11,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,10.0,10.0,1000,Wood,85.40853834,1,0,0,0
wod_12,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,20.0,10.0,1000,Wood,85.28740826,1,0,0,0
wod_24,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,1.0,1.5,1000,Wood,83.73459935,1,0,0,0
wod_25,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,1.0,2.0,1000,Wood,84.37795179,1,0,0,0
wod_26,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,800,1.0,10.0,1000,Wood,86.69562165,1,0,0,0
cel_33,5.725,87.90049959,6.374500406,0.0,40.30540466,4.517670155,54.86084358,0.269661888,0.046419714,0.0,1.345031574,1.020846535,16.51605,1000,1.0,1.0,1000,Cellulose,91.15107914,1,0,0,0
cel_35,5.725,87.90049959,6.374500406,0.0,40.30540466,4.517670155,54.86084358,0.269661888,0.046419714,0.0,1.345031574,1.020846535,16.51605,1000,1.0,1.0,1000,Cellulose,96.28112197,1,0,0,0
digestate_79,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,2.0,1.0,1000,Digestate,50.32653061,1,0,0,0
digestate_81,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,2.0,1.0,1000,Digestate,52.36180905,1,0,0,0
digestate_98,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,2.0,1.0,1000,Digestate,54.59459459,1,0,0,0
digestate_179,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,2.0,1.0,1000,Digestate,53.1496063,1,0,0,0
digestate_86,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,5.0,1.0,1000,Digestate,55.12630015,1,0,0,0
digestate_120,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,5.0,1.0,1000,Digestate,51.30310603,1,0,0,0
digestate_151,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,5.0,1.0,1000,Digestate,53.55583281,1,0,0,0
digestate_150,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,5.0,1.0,1000,Digestate,56.3304721,1,0,0,0
digestate_105,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,1000,Digestate,55.57387863,1,0,0,0
digestate_90,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,1000,Digestate,57.82312925,1,0,0,0
digestate_104,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,1000,Digestate,56.73758865,1,0,0,0
digestate_124,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,5.0,1000,Digestate,50.2173913,1,0,0,0
digestate_125,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,5.0,1000,Digestate,55.45556805,1,0,0,0
digestate_134,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,10.0,1000,Digestate,51.82807703,1,0,0,0
digestate_154,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,10.0,1000,Digestate,56.65733707,1,0,0,0
digestate_156,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,20.0,1000,Digestate,56.90064429,1,0,0,0
digestate_159,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,20.0,1000,Digestate,57.09541063,1,0,0,0
digestate_304,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,1000,Digestate,51.87946567,1,0,0,0
digestate_305,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,1000,Digestate,55.15818432,1,0,0,0
digestate_306,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,1000,Digestate,49.83783784,1,0,0,0
digestate_307,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,1000,Digestate,56.86956522,1,0,0,0
_digestate_13,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,1000,Digestate,54.47203111,1,0,0,0
_digestate_15,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,1000,Digestate,50.3298409,1,0,0,0
_digestate_16,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,1000,Digestate,53.23935213,1,0,0,0
_digestate_21,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,5.0,1.0,1000,Digestate,54.54898911,1,0,0,0
_digestate_22,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,5.0,1.0,1000,Digestate,51.42944974,1,0,0,0
_digestate_69,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,5.0,1.0,1000,Digestate,56.79455002,1,0,0,0
_digestate_23,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,2.0,1.0,1000,Digestate,54.19874038,1,0,0,0
_digestate_25,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,2.0,1.0,1000,Digestate,51.42419602,1,0,0,0
_digestate_26,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,2.0,1.0,1000,Digestate,54.59599703,1,0,0,0
_digestate_74,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.5,1.0,1000,Digestate,49.57482993,1,0,0,0
_digestate_77,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.5,1.0,1000,Digestate,52.71350442,1,0,0,0
_digestate_82,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.5,1.0,1000,Digestate,50.01655081,1,0,0,0
_digestate_34,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.0,1.0,1000,Digestate,51.31661442,1,0,0,0
_digestate_87,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,1.0,1.0,1000,Digestate,56.85455811,1,0,0,0
_digestate_38,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,0.5,1.0,1000,Digestate,49.09769757,1,0,0,0
_digestate_89,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,0.5,1.0,1000,Digestate,50.16789792,1,0,0,0
dgst_1,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,10,Digestate,53.5840708,1,0,0,0
dgst_4,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,10,Digestate,52.60952381,1,0,0,0
dgst_5,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,10,Digestate,53.0058651,1,0,0,0
dgst_6,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,50,Digestate,49.58415842,1,0,0,0
dgst_7,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,50,Digestate,54.09401061,1,0,0,0
dgst_9,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,50,Digestate,51.88319932,1,0,0,0
dgst_10,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,50,Digestate,50.2811245,1,0,0,0
dgst_13,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,50,Digestate,50.88362788,1,0,0,0
dgst_14,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,100,Digestate,53.4428795,1,0,0,0
dgst_15,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,100,Digestate,51.43293848,1,0,0,0
dgst_16,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,100,Digestate,50.53033517,1,0,0,0
dgst_19,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,500,Digestate,54.09276944,1,0,0,0
dgst_22,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,500,Digestate,52.68771331,1,0,0,0
dgst_24,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,1000,Digestate,50.34588778,1,0,0,0
dgst_37,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,1000,10.0,1.0,1000,Digestate,53.26308634,1,0,0,0
digestate_pe_114,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,1000,10.0,1.0,1000,Digestate_PE,65.89415427,0,0,1,0
digestate_pe_116,7.853999999999999,62.039,11.858,18.249,48.413039999999995,7.20465,16.323999999999998,1.8544399999999999,0.16803,0.00092,1.661,0.30800000000000005,22.2954,1000,10.0,1.0,1000,Digestate_PE,66.86103013,0,0,1,0
digestate_pe_117,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,1000,10.0,1.0,1000,Digestate_PE,64.8324515,0,0,1,0
digestate_pe_156,7.6499999999999995,63.025000000000006,11.55,17.775,49.361999999999995,7.41375,15.899999999999999,1.8069999999999997,0.16525,0.001,1.675,0.30000000000000004,22.924999999999997,1000,5.0,1.0,1000,Digestate_PE,63.19229446,0,0,1,0
